"","subj","roi","PC1","PC2","beh_sim","cluster","category","diff","network"
"TD362.5","TD362","Left_OFC",-0.0237557663487759,-0.0532854365330738,-0.0340678773736001,-0.0244835212848968,-0.0100603074419262,-0.0144232138429706,"Limbic"
"TD363.5","TD363","Left_OFC",0.0181588279231861,-0.0555187731738435,-0.0316368856939045,-0.0116100263861001,-0.0280463946490101,0.01643636826291,"Limbic"
"TD364.5","TD364","Left_OFC",0.135917338793701,-0.0305627334539997,0.093162992263997,0.125760160135256,0.023512232317883,0.102247927817373,"Limbic"
"TD367.5","TD367","Left_OFC",-0.0406870943386662,-0.0277207340582731,-0.0654922746984503,-0.0485124274620695,-0.0126379880410266,-0.0358744394210429,"Limbic"
"TD368.5","TD368","Left_OFC",-0.0314372513328732,-0.00953206473097406,-0.0280842075073441,-0.0370497939334869,-0.0455924113102962,0.00854261737680929,"Limbic"
"TD369.5","TD369","Left_OFC",0.0894204664619048,-0.0515428999954845,0.0743294998106129,0.0644135726914184,-0.00949905718636027,0.0739126298777787,"Limbic"
"TD370.5","TD370","Left_OFC",-0.0290056732382253,0.0303510404319117,0.00393819175547411,0.00881757390519146,0.033101897292943,-0.0242843233877515,"Limbic"
"TD373.5","TD373","Left_OFC",-0.00355368382485522,0.00525773725129242,0.00819207311284073,-0.0102872658342166,0.0295441603147666,-0.0398314261489832,"Limbic"
"TD374.5","TD374","Left_OFC",-0.057001486499259,-0.0473900132090239,-0.0881852759729787,-0.0599246063063884,0.000872972656295958,-0.0607975789626844,"Limbic"
"l_s1101.6","l_s1101","Left_vAI",0.0218913965903775,0.00408591288661827,-0.00230241785272615,0.136609641040154,0.0257999799016388,0.110809661138515,"Limbic"
"l_s1102.6","l_s1102","Left_vAI",-0.0331017313630614,0.0110248898497196,-0.0191549936606195,-0.0433370709247199,-0.0346001372549825,-0.0087369336697374,"Limbic"
"l_s1104.6","l_s1104","Left_vAI",0.0256624171067299,-0.0207560348662918,-0.0275268302048155,0.0241054119690294,-0.0522804303621355,0.0763858423311649,"Limbic"
"l_s301.6","l_s301","Left_vAI",-0.0138172045853583,0.00476941553899892,0.00513604762797484,-0.0469763924373968,-0.0100603074419262,-0.0369160849954706,"Limbic"
"l_s302.6","l_s302","Left_vAI",-0.0580104693560827,-0.0122521886246481,-0.0256669543861926,-0.00195241467460718,-0.0213287031227359,0.0193762884481287,"Limbic"
"l_s303.6","l_s303","Left_vAI",-0.0355131938448471,-0.0211725886666071,-0.0150665328059798,-0.0103712495121592,-0.000602766753990716,-0.00976848275816848,"Limbic"
"l_s304.6","l_s304","Left_vAI",-0.0431107205169029,0.0265077313919954,-0.00753288690828125,-0.0286432095549179,0.0329978584446713,-0.0616410679995892,"Limbic"
"l_s305.6","l_s305","Left_vAI",-0.0234851855983139,-0.0364224567606245,-0.0122312622945522,-0.0542167533248477,0.0280047918739471,-0.0822215451987948,"Limbic"
"l_s306.6","l_s306","Left_vAI",0.0620957295791418,0.00868029602553979,0.0585933845680645,0.0737160829547223,0.0511758718638404,0.0225402110908819,"Limbic"
"l_s308.6","l_s308","Left_vAI",-0.0130941357449295,0.0589621173600881,0.0530659339247747,0.0242314476366281,0.0111620396679087,0.0130694079687194,"Limbic"
"l_s310.6","l_s310","Left_vAI",-0.013833188675943,-0.0539980393108469,-0.0429042578181093,-0.0365662848132546,-0.0270479545039884,-0.0095183303092662,"Limbic"
"l_s312.6","l_s312","Left_vAI",-0.00679182870233504,-0.015799864290524,-0.010839070341613,0.0211227824838933,-0.0250512339531133,0.0461740164370066,"Limbic"
"l_s313.6","l_s313","Left_vAI",0.0152394332361156,-0.0482004638387324,-0.0187850105859218,-0.0219629194956474,-0.0395537946885132,0.0175908751928658,"Limbic"
"l_s314.6","l_s314","Left_vAI",0.0905408670426147,0.034400409186501,0.103818569996137,0.0662267439640552,0.113935307544659,-0.0477085635806038,"Limbic"
"l_s315.6","l_s315","Left_vAI",0.015523943783039,-0.0593621764311414,-0.0228221178623403,0.00455565996803437,-0.0434473034937446,0.048002963461779,"Limbic"
"l_s317.6","l_s317","Left_vAI",-0.0149930866348508,-0.016010454505794,-0.000618976249608376,-0.0216898716240173,-0.0120767057599031,-0.0096131658641142,"Limbic"
"l_s318.6","l_s318","Left_vAI",-0.0672216845595755,0.118224342234607,0.00642448273393284,0.0358515634369958,0.054302312897986,-0.0184507494609902,"Limbic"
"l_s319.6","l_s319","Left_vAI",-0.008198767028266,0.0324358121733159,-0.00592798706586658,0.00982535816763686,-0.0103929031540177,0.0202182613216546,"Limbic"
"l_s320.6","l_s320","Left_vAI",0.0419515607248065,0.0414452871865469,0.0421728583582313,0.0386055505899733,0.00864679960590421,0.0299587509840691,"Limbic"
"l_s322.6","l_s322","Left_vAI",-0.0740398732450897,0.0207300605090556,-0.0413785026285356,0.0148436214930277,-0.0214326759276664,0.0362762974206941,"Limbic"
"o_s307.6","o_s307","Left_vAI",-0.0182310304332882,0.123101464839222,0.0513399592311485,0.0687152938346133,0.0758651798566407,-0.00714988602202739,"Limbic"
"o_s309.6","o_s309","Left_vAI",0.00635696255543076,-0.0388389650682802,-0.0344723482665794,0.0111900982201366,0.00841814732150341,0.00277195089863319,"Limbic"
"o_s321.6","o_s321","Left_vAI",0.0736367657845379,-0.0485448847685551,0.0385903469536335,-0.015410580571781,0.0588896961547029,-0.0743002767264839,"Limbic"
"o_s323.6","o_s323","Left_vAI",-0.0505655135637453,0.00298253564463152,-0.0196432554977562,-0.0235592662057422,0.0471963084536068,-0.070755574659349,"Limbic"
"o_s324.6","o_s324","Left_vAI",0.0766011902637442,-0.0540926175359413,0.0208380966693404,0.0178465220322558,-0.00985243625675456,0.0276989582890104,"Limbic"
"o_s325.6","o_s325","Left_vAI",-0.0154435874218033,-0.0164668742133867,0.00400207004730968,-0.0456088766428762,-0.0272351578645114,-0.0183737187783648,"Limbic"
"o_s326.6","o_s326","Left_vAI",-0.0116992998588025,-0.0209931181909096,-0.0323633153574411,-0.0218158933143347,0.0788343541295932,-0.100650247443928,"Limbic"
"o_s327.6","o_s327","Left_vAI",-0.0485231416553044,-0.00298267961920816,-0.0269667564832529,-0.022950120185635,-0.00542495334729176,-0.0175251668383432,"Limbic"
"o_s328.6","o_s328","Left_vAI",-0.0348858453938926,-0.0189526340370919,-0.0609406861537721,-0.053732490639367,-0.0149455693750407,-0.0387869212643263,"Limbic"
"o_s329.6","o_s329","Left_vAI",-0.0115956250221029,-0.0240702878324441,0.00779244261301158,-0.0584709599201113,0.0358904125183649,-0.0943613724384762,"Limbic"
"o_s330.6","o_s330","Left_vAI",-0.0022666954560633,-0.00915314193084457,0.00801391529821828,0.0238533429268474,-0.00675524659166546,0.0306085895185129,"Limbic"
"o_s331.6","o_s331","Left_vAI",0.101728241877923,-0.0240399399041084,0.107501786569733,0.0126388679996349,0.0263823578144607,-0.0137434898148258,"Limbic"
"o_s332.6","o_s332","Left_vAI",-0.0326709776365115,0.00130394288382743,-0.0231656098238136,-0.0589765477474632,-0.0399701534298335,-0.0190063943176297,"Limbic"
"o_s333.6","o_s333","Left_vAI",-0.0207951644961537,0.0569174700391194,0.0148222472236699,0.0443256707985928,-0.00236950104256916,0.046695171841162,"Limbic"
"o_s334.6","o_s334","Left_vAI",-0.0242680786626847,-0.0466578761180054,-0.024515670744437,-0.0498803221992338,-0.0338509982846834,-0.0160293239145504,"Limbic"
"o_s335.6","o_s335","Left_vAI",-0.0017845748918477,-0.00684044594391139,-0.00602059083792168,-0.00531145086174952,-0.0223476568418145,0.017036205980065,"Limbic"
"o_s337.6","o_s337","Left_vAI",-0.0433216028378713,-0.0431163459188631,-0.0396944119887728,-0.0548905524163774,-0.0239905583962394,-0.030899994020138,"Limbic"
"o_s338.6","o_s338","Left_vAI",0.0273289259804965,-0.0328486872935491,0.010213809915761,-0.0187075505075759,-0.0580345927817183,0.0393270422741424,"Limbic"
"o_s339.6","o_s339","Left_vAI",-0.0391957936573958,-0.0214259526013881,-0.0639328145015865,-0.0146756354667317,-0.0444885668427129,0.0298129313759812,"Limbic"
"o_s340.6","o_s340","Left_vAI",0.0264596586004485,-0.0194363705348643,-0.022234614272344,-0.0105602133242345,-0.0167127424742981,0.0061525291500636,"Limbic"
"o_s342.6","o_s342","Left_vAI",0.00871226051441835,0.00811448905224114,0.0111283047230269,-0.0138777129901145,-0.0209959932342513,0.0071182802441368,"Limbic"
"TD102.6","TD102","Left_vAI",0.0159414256906911,-0.0365240449660015,-0.0129269437135113,-0.0262481257236397,-0.0209751990213009,-0.0052729267023388,"Limbic"
"TD308.6","TD308","Left_vAI",0.0394566443544904,0.0171788316788466,0.045570407729551,0.0277607734830998,0.00451038816404076,0.023250385319059,"Limbic"
"TD314.6","TD314","Left_vAI",0.0415087925537862,-0.0350215379053975,0.0339185940156742,-0.00258222831822128,-0.000997683113350114,-0.00158454520487117,"Limbic"
"TD316.6","TD316","Left_vAI",0.0714740265607805,0.0957259203051689,0.132082886483032,0.0881279793743904,0.064293486796973,0.0238344925774174,"Limbic"
"TD317.6","TD317","Left_vAI",-0.0344313040274653,-0.00155551273831198,-0.0438549895465995,0.0160825449300137,-0.0160474421218,0.0321299870518137,"Limbic"
"TD318.6","TD318","Left_vAI",0.0419273306423242,-0.0384890192611719,-0.0470797498125912,0.0226350513682878,0.0606210237624246,-0.0379859723941368,"Limbic"
"TD323.6","TD323","Left_vAI",0.0118406532246525,0.0649075119470023,0.0400836454724234,0.0512484034730258,0.0418439412679036,0.0094044622051222,"Limbic"
"TD329.6","TD329","Left_vAI",-0.0643052603590887,-0.0235001190688034,-0.052459261608655,-0.0568280043277392,-0.0551987522741395,-0.0016292520535997,"Limbic"
"TD330.6","TD330","Left_vAI",0.0439439830362141,-0.00590290170227783,-0.00113980929769118,-0.00728493565606659,-0.00338797741110731,-0.00389695824495928,"Limbic"
"TD355.6","TD355","Left_vAI",0.00420070956531717,0.0010657147347667,0.00489209841370785,-0.0344012112332461,-0.0243649081896807,-0.0100363030435654,"Limbic"
"TD358.6","TD358","Left_vAI",0.0149062513332526,-0.0177846644735879,-0.0352005252841608,0.00621420912181421,-0.0370975522815244,0.0433117614033386,"Limbic"
"TD359.6","TD359","Left_vAI",-0.0429714325866848,-0.00927212196201336,-0.0442425316433268,0.00392583823557326,-0.018292891185528,0.0222187294211013,"Limbic"
"TD360.6","TD360","Left_vAI",0.00830584246093245,-0.0638123904046181,-0.0252096072212624,0.00780980755273933,-0.0224308387570912,0.0302406463098305,"Limbic"
"TD361.6","TD361","Left_vAI",-0.0253990623354383,-0.0220286693190638,-0.0520011547924311,-0.0674076466833072,-0.0493838336419822,-0.018023813041325,"Limbic"
"TD362.6","TD362","Left_vAI",0.00226112846009206,-0.00519016394040323,-0.0117329143258557,-0.0452512469934972,-0.00870915947573939,-0.0365420875177578,"Limbic"
"TD363.6","TD363","Left_vAI",-0.0043979086351432,0.00288837629772997,-0.0137304237262113,0.0179725245162263,-0.0105799892477675,0.0285525137639938,"Limbic"
"TD364.6","TD364","Left_vAI",0.0207811450386323,-0.0315310228471363,-0.0376142626764866,-0.00394683224037036,-0.0237617923941388,0.0198149601537684,"Limbic"
"TD367.6","TD367","Left_vAI",-0.0609405902988179,-0.00932693253645221,-0.043702996054533,-0.0537956539048209,-0.0388668326615328,-0.0149288212432881,"Limbic"
"TD368.6","TD368","Left_vAI",0.0717689518410065,0.00373293295792483,0.0316693367475301,0.0839826651525463,0.0097485009845762,0.0742341641679701,"Limbic"
"TD369.6","TD369","Left_vAI",-0.00891254292240245,0.092234090867575,0.0178154644637505,0.0368816148957738,0.0259663717883551,0.0109152431074187,"Limbic"
"TD370.6","TD370","Left_vAI",-0.0238127640137683,-0.00191976628061879,-0.0292046826774929,-0.0186025455755881,-0.0335388683044235,0.0149363227288354,"Limbic"
"TD373.6","TD373","Left_vAI",0.00126363029454934,-0.0351714546438581,-0.00532048573246875,-0.0518588397298121,-0.0310836687466477,-0.0207751709831644,"Limbic"
"TD374.6","TD374","Left_vAI",-0.034797578681419,-0.0118069587632972,-0.0183576628836437,-0.0204086895108279,-0.0560535793212718,0.0356448898104439,"Limbic"
"l_s1101.7","l_s1101","Left_VS",0.00813599048387143,-0.0237436177510123,-0.0373447696107386,0.0875779200076619,-0.00814792302743028,0.0957258430350922,"Limbic"
"l_s1102.7","l_s1102","Left_VS",-0.00553235031213952,0.00617487717799373,0.018154349230515,-0.00879657859727925,-0.0161513943505744,0.00735481575329515,"Limbic"
"l_s1104.7","l_s1104","Left_VS",-0.0543946004961811,0.0785671749532524,0.00664002377757352,0.10454991351999,0.0336012937759251,0.0709486197440649,"Limbic"
"l_s301.7","l_s301","Left_VS",0.0135246441662132,0.101981702785332,0.0565035312430762,0.0290424213941848,0.0219525469471466,0.0070898744470382,"Limbic"
"l_s302.7","l_s302","Left_VS",-0.0260323875975132,0.00429271016058831,-0.00755700423583528,-0.0331821867523972,0.00951984412396844,-0.0427020308763656,"Limbic"
"l_s303.7","l_s303","Left_VS",-0.00177425677297586,-0.0101141569558651,-0.0257864133916125,0.031290790874529,0.0506965741319101,-0.0194057832573811,"Limbic"
"l_s304.7","l_s304","Left_VS",-0.0184129777628191,-0.00138226449808703,0.0279212190849554,-0.0165025299901983,-0.0058614534718667,-0.0106410765183316,"Limbic"
"l_s305.7","l_s305","Left_VS",0.0122011664601863,0.00356361810807448,-0.00761690163668449,-0.00501753150732121,0.00453117364680336,-0.00954870515412457,"Limbic"
"l_s306.7","l_s306","Left_VS",0.123942883851672,-0.0539324848937386,0.0610835848931268,0.0488070354413639,-0.0324568678936204,0.0812639033349843,"Limbic"
"l_s308.7","l_s308","Left_VS",-0.00861204758154255,-0.0109730051957738,-0.00264517845802897,-0.0437156735350031,-0.0568250788272365,0.0131094052922334,"Limbic"
"l_s310.7","l_s310","Left_VS",0.0131822146126267,0.011546811539601,0.0127463922464171,0.0165445288139377,0.0959881270090926,-0.0794435981951549,"Limbic"
"l_s312.7","l_s312","Left_VS",-0.00576002734299741,0.0177818801095135,0.0376595111326383,-0.00283415432128326,-0.00845972039795089,0.00562556607666763,"Limbic"
"l_s313.7","l_s313","Left_VS",0.0126411207484291,8.24247120511489e-05,0.00764725831300442,-0.0354311562467153,0.0166295791332834,-0.0520607353799987,"Limbic"
"l_s314.7","l_s314","Left_VS",0.017120793373958,-0.0479451860386483,-0.0170161320671455,-0.0185185419254357,0.0267775529925107,-0.0452960949179464,"Limbic"
"l_s315.7","l_s315","Left_VS",-0.060844107263356,-0.0142780580622669,-0.0463701776482029,-0.00610923673883442,-0.0329562431054314,0.026847006366597,"Limbic"
"l_s317.7","l_s317","Left_VS",0.122673561604694,-0.0629060490857299,0.0822451048807543,0.0187915547500503,0.0065473868158173,0.012244167934233,"Limbic"
"l_s318.7","l_s318","Left_VS",0.140355683129849,0.00548819716081008,0.0849721227251976,0.0997768534182632,0.033309977140762,0.0664668762775012,"Limbic"
"l_s319.7","l_s319","Left_VS",-0.0377589263329921,0.00617420527699765,-0.0460631181035221,0.0231391636587734,-0.00151731039585647,0.0246564740546299,"Limbic"
"l_s320.7","l_s320","Left_VS",0.0445191764345505,-0.0293887766471071,0.027279005740175,0.00493355471036145,0.00320090985857869,0.00173264485178276,"Limbic"
"l_s322.7","l_s322","Left_VS",0.0398022906157994,-0.0179436137157022,0.0176278290121626,0.0408343942325944,-0.0131992782847279,0.0540336725173223,"Limbic"
"o_s307.7","o_s307","Left_VS",0.0520218373459763,-0.0668895850717035,-0.0408354449390567,0.0162295390481901,0.0349539107676431,-0.018724371719453,"Limbic"
"o_s309.7","o_s309","Left_VS",0.0408225099339004,0.0380182582292634,0.0568805413231251,0.0512694523612821,0.084546641141928,-0.0332771887806459,"Limbic"
"o_s321.7","o_s321","Left_VS",-0.0409809533681058,0.00105131738905161,-0.0182617908265765,-0.03911016006884,-0.0155068960716647,-0.0236032639971753,"Limbic"
"o_s323.7","o_s323","Left_VS",0.00520149014543932,-0.0713383380909898,-0.0402595075139584,-0.0492910526670675,-0.0578677532661304,0.0085767005990629,"Limbic"
"o_s324.7","o_s324","Left_VS",-0.0389923367002195,0.0368283335495814,-0.0405694893560829,0.0686731080298826,0.0885882998863474,-0.0199151918564648,"Limbic"
"o_s325.7","o_s325","Left_VS",0.00520105821386682,-0.0176189952895149,-0.00440029028322964,0.00388385023634241,0.00139259978390502,0.00249125045243739,"Limbic"
"o_s326.7","o_s326","Left_VS",0.0194306574370559,-0.0333978756580571,-0.00521938788279231,-0.0206187146629401,-0.0128458723692049,-0.0077728422937352,"Limbic"
"o_s327.7","o_s327","Left_VS",0.0325488064471793,0.0422853543640105,0.071750330109713,0.0184135377300954,0.0236162153253546,-0.0052026775952592,"Limbic"
"o_s328.7","o_s328","Left_VS",0.0477841434501648,0.0378633120954564,0.0302304802320539,0.0324256006792421,-0.0135942652724117,0.0460198659516538,"Limbic"
"o_s329.7","o_s329","Left_VS",0.00964509415970881,-0.0162741863129397,-0.0235083869736981,-0.022551033778409,-0.0155276861347901,-0.0070233476436189,"Limbic"
"o_s330.7","o_s330","Left_VS",-0.0601290215211508,-0.0470573179432865,-0.02660634241287,-0.0241264178603489,-0.049842231400735,0.0257158135403861,"Limbic"
"o_s331.7","o_s331","Left_VS",-0.0663185086329027,-0.00139435827824688,-0.0307450239857613,-0.0704662218934322,-0.00573673892991826,-0.0647294829635139,"Limbic"
"o_s332.7","o_s332","Left_VS",0.00139119085959428,0.00620160924358272,0.0251791129850302,0.00707498803744736,0.0189166588043266,-0.0118416707668792,"Limbic"
"o_s333.7","o_s333","Left_VS",0.0636141042882296,0.00416001240249773,-0.029470762968609,8.39747182099715e-05,0.0176691377998364,-0.0175851630816264,"Limbic"
"o_s334.7","o_s334","Left_VS",0.0623169585754188,0.026427818247397,0.0262054982319952,0.0872606021303479,0.0684270838188316,0.0188335183115163,"Limbic"
"o_s335.7","o_s335","Left_VS",0.0565180056017171,-0.00939580579835806,0.015944420665239,0.0939915977836519,0.0248016582521484,0.0691899395315035,"Limbic"
"o_s337.7","o_s337","Left_VS",-0.0185181141097381,-0.0518396526119051,-0.0393999532554049,-0.032425600679242,-0.0519261242581521,0.0195005235789101,"Limbic"
"o_s338.7","o_s338","Left_VS",-0.0343618748112252,0.156374656241485,0.0824455283905505,0.117919192137037,0.0725839116296763,0.0453352805073607,"Limbic"
"o_s339.7","o_s339","Left_VS",0.0786641861792884,-0.0420444912399554,0.036965157626824,0.0107491778904387,0.0502798124197232,-0.0395306345292845,"Limbic"
"o_s340.7","o_s340","Left_VS",-0.0360240402419829,0.0370329104200074,-0.028817181667698,0.0121769359324277,-0.0120351296016592,0.0242120655340869,"Limbic"
"o_s342.7","o_s342","Left_VS",-0.048620649293784,-0.0386263818354092,-0.0335572595782518,-0.0168175225974103,-0.0395537946885132,0.0227362720911029,"Limbic"
"TD102.7","TD102","Left_VS",-0.0261417377119726,-0.0150174716026028,-0.044777765031989,-0.0589133476273254,0.00168359128587925,-0.0605969389132046,"Limbic"
"TD308.7","TD308","Left_VS",-0.0455317270566431,0.0248789421730777,-0.00079909012766479,-0.0306393625731423,-0.0190622066820792,-0.0115771558910631,"Limbic"
"TD314.7","TD314","Left_VS",0.0114415531551339,0.0104113971362536,0.0110548680063502,0.00317005622383527,0.00554966745038247,-0.0023796112265472,"Limbic"
"TD316.7","TD316","Left_VS",0.0803042341669709,0.0534637505801406,0.0868499946877176,0.0562383006016322,0.208275000306921,-0.152036699705289,"Limbic"
"TD317.7","TD317","Left_VS",0.0096042019559181,-0.0433757424217036,-0.0188210652843972,-0.0333293050940379,-0.00889623949358892,-0.024433065600449,"Limbic"
"TD318.7","TD318","Left_VS",0.00286985158010953,-0.0443903540340307,-0.0209903937300858,-0.0294836663046544,-0.0305427439682963,0.0010590776636419,"Limbic"
"TD323.7","TD323","Left_VS",-0.0234745256997407,-0.0112421724851418,-0.0333536419623839,-0.00371589837488135,-0.000187065523868652,-0.0035288328510127,"Limbic"
"TD329.7","TD329","Left_VS",-0.0284207556531135,0.0140862470571926,-0.0440379037295878,-0.0128278417523016,0.0164216717844923,-0.0292495135367939,"Limbic"
"TD330.7","TD330","Left_VS",0.0222389733273185,0.0335909203029005,0.0533511160955409,-0.00159552099613701,0.0380550156654781,-0.0396505366616151,"Limbic"
"TD355.7","TD355","Left_VS",-0.0575876501274967,0.0294898374547423,-0.0709352997848588,-0.0153685832677296,0.00837657427415361,-0.0237451575418832,"Limbic"
"TD358.7","TD358","Left_VS",-0.0333159597559383,0.0208982461697488,-0.0132390167863624,-0.0155575715649976,0.0253216111511608,-0.0408791827161584,"Limbic"
"TD359.7","TD359","Left_VS",-0.0462386826096553,0.00206254036528281,-0.0273022271340236,-0.0290844442291979,-0.0289200755684315,-0.000164368660766401,"Limbic"
"TD360.7","TD360","Left_VS",-0.0338369141208038,-0.00107204956702107,-0.0203346157647994,-0.0292315249614262,-0.0422395558033354,0.0130080308419092,"Limbic"
"TD361.7","TD361","Left_VS",0.123251921258125,-0.0292939126043,0.0991656778457264,0.0677661720042504,0.0120767057599031,0.0556894662443473,"Limbic"
"TD362.7","TD362","Left_VS",-0.00156563888478008,-0.0345434485283783,-0.0130880319490792,-0.0476707365673562,-0.0354741818467428,-0.0121965547206134,"Limbic"
"TD363.7","TD363","Left_VS",0.0288108105971583,0.0224803452159246,-0.00760324713626436,0.0109801356262825,0.0522387466121369,-0.0412586109858544,"Limbic"
"TD364.7","TD364","Left_VS",-0.0597960647689612,0.0690393606587889,0.00445322644103487,-0.0234332345753983,-0.0123677400446361,-0.0110654945307622,"Limbic"
"TD367.7","TD367","Left_VS",-0.00136541959068048,0.125124127926912,0.0828835550605768,0.0806008750264059,0.0870802002447817,-0.00647932521837581,"Limbic"
"TD368.7","TD368","Left_VS",-0.0264301714541593,0.0493308426785064,-0.0100590679715512,-0.015494575343104,-0.0340382794338118,0.0185437040907078,"Limbic"
"TD369.7","TD369","Left_VS",-0.026051164845559,-0.0384608548260965,-0.0498835182787379,-0.0146336390899359,-0.0449259260698528,0.0302922869799169,"Limbic"
"TD370.7","TD370","Left_VS",0.0555930040878385,-0.0699815967869617,-0.0285481095214338,0.00182645214774181,0.0138229438802602,-0.0119964917325184,"Limbic"
"TD373.7","TD373","Left_VS",-0.0231341320003118,-0.0305061952500743,-0.0660003718227336,-0.0389840058428391,-0.0225140209827253,-0.0164699848601138,"Limbic"
"TD374.7","TD374","Left_VS",-0.0361808874434073,-0.00805526416545818,-0.00610342798707944,-0.0379327684732223,-0.0210375817146342,-0.0168951867585881,"Limbic"
"l_s1101.8","l_s1101","Pre_SMA",-0.0944922544519218,0.0110545039664892,-0.0402705876028141,-0.0632331310974732,-0.0338718071837944,-0.0293613239136788,"Prefrontal"
"l_s1102.8","l_s1102","Pre_SMA",0.0643987491781902,-0.0160617221806588,0.0519010859405465,0.0227820829201023,-0.00461431561718572,0.027396398537288,"Prefrontal"
"l_s1104.8","l_s1104","Pre_SMA",-0.0715654839043686,0.013697684131218,-0.0370830433277151,-0.0285171445605502,-0.023096305349016,-0.0054208392115342,"Prefrontal"
"l_s301.8","l_s301","Pre_SMA",0.0216869054457342,-0.0364956924583217,-0.0295632279853992,-0.0495435925402676,-0.0165048345526577,-0.0330387579876099,"Prefrontal"
"l_s302.8","l_s302","Pre_SMA",-0.026253969902357,-0.00771465015935995,-0.0139423247509836,-0.0144236579772148,0.0312709161598975,-0.0456945741371123,"Prefrontal"
"l_s303.8","l_s303","Pre_SMA",0.0629937876408024,-0.0245038551128372,0.0356808796590652,0.0368185482947768,0.0199147178121048,0.016903830482672,"Prefrontal"
"l_s304.8","l_s304","Pre_SMA",0.168089676360856,0.0199937157875075,0.102363140343722,0.0747504524394459,0.0749872315029208,-0.000236779063474898,"Prefrontal"
"l_s305.8","l_s305","Pre_SMA",0.0603179260889724,0.000618821300030316,0.02837923307953,0.0403297156688493,-0.00974850098457617,0.0500782166534255,"Prefrontal"
"l_s306.8","l_s306","Pre_SMA",-0.0333707785007216,0.0451537890443931,-0.0344024371353341,0.0230761489846636,0.0276303712422492,-0.0045542222575856,"Prefrontal"
"l_s308.8","l_s308","Pre_SMA",0.0447840868670943,-0.0356119883836459,0.0142412779735369,-0.0019104271589654,0.00900017310506951,-0.0109106002640349,"Prefrontal"
"l_s310.8","l_s310","Pre_SMA",0.0189121150299059,0.00413544053728716,0.0172776210850801,-0.00212036480749478,0.0151118873985236,-0.0172322522060184,"Prefrontal"
"l_s312.8","l_s312","Pre_SMA",-0.0632601410439156,-0.0151612856742514,-0.0193337098639793,-0.00894354591655469,-0.00598616819614805,-0.00295737772040664,"Prefrontal"
"l_s313.8","l_s313","Pre_SMA",0.102281537667463,-0.0401440528353304,0.0497142876079952,0.0274666377985225,-0.0314789714128723,0.0589456092113948,"Prefrontal"
"l_s314.8","l_s314","Pre_SMA",0.153207906722063,0.0165447849888167,0.109542397879902,0.0853359136823336,0.0765550782510649,0.0087808354312687,"Prefrontal"
"l_s315.8","l_s315","Pre_SMA",0.0969437449935114,-0.0845198216667086,0.0125679535895966,0.0572281828891175,-0.0159434902398142,0.0731716731289317,"Prefrontal"
"l_s317.8","l_s317","Pre_SMA",-0.0047590972185942,-0.00868893507483622,0.00879590341263252,-0.0434212037613128,0.00261892329111724,-0.04604012705243,"Prefrontal"
"l_s318.8","l_s318","Pre_SMA",0.0640948182407426,0.104052650874756,0.103427634975525,0.15309524662591,0.031728641314234,0.121366605311676,"Prefrontal"
"l_s319.8","l_s319","Pre_SMA",-0.0030288954647253,0.114968527429343,0.0686616293177047,0.126933343221506,0.047633776715727,0.079299566505779,"Prefrontal"
"l_s320.8","l_s320","Pre_SMA",-0.000761546895529687,-0.00216044264301336,-0.00596599803428231,-0.0287692754594611,0.00492609858366396,-0.0336953740431251,"Prefrontal"
"l_s322.8","l_s322","Pre_SMA",0.0475931851666935,-0.0294510749921406,0.0103804316351103,0.0918952170186097,-0.0250512339531133,0.116946450971723,"Prefrontal"
"o_s307.8","o_s307","Pre_SMA",-0.00459496407067896,-0.0137608523222647,-0.0321678087235101,0.0231181587470135,0.0143218840752651,0.0087962746717484,"Prefrontal"
"o_s309.8","o_s309","Pre_SMA",0.0227934555646281,-0.0299651291634203,0.0315331676727625,0.0487228608713869,-0.0105384144967264,0.0592612753681133,"Prefrontal"
"o_s321.8","o_s321","Pre_SMA",-0.072843407621079,0.0217191706568524,-0.0358628818653334,0.00846065471276271,0.0406779951560502,-0.0322173404432875,"Prefrontal"
"o_s323.8","o_s323","Pre_SMA",0.0191234482625134,-0.0300203205541421,-0.00260935222032405,-0.0284961338163627,-0.00268127890295667,-0.025814854913406,"Prefrontal"
"o_s324.8","o_s324","Pre_SMA",0.0828844463123856,-0.0728139292573548,-0.00184298893693787,0.00508051415141757,-0.0278175805834073,0.0328980947348249,"Prefrontal"
"o_s325.8","o_s325","Pre_SMA",-0.0308417766164553,0.067063852303715,0.0188964874551229,0.0233282087854998,-0.0100395202845828,0.0333677290700826,"Prefrontal"
"o_s326.8","o_s326","Pre_SMA",-0.0376327706042676,0.0284815615779006,0.0301791540358333,-0.0232441885241638,-0.00336719211602294,-0.0198769964081409,"Prefrontal"
"o_s327.8","o_s327","Pre_SMA",-0.0554361185886363,-0.0085152904311904,-0.0554988669721463,-0.0390050314609378,-0.0515301504922427,0.0125251190313049,"Prefrontal"
"o_s328.8","o_s328","Pre_SMA",0.0120159416556511,-0.0431838990358556,-0.0135205879654516,0.0114630510698505,0.0100395202845829,0.0014235307852676,"Prefrontal"
"o_s329.8","o_s329","Pre_SMA",-0.0957871389733447,0.00972471886047056,-0.0575735781832192,-0.0267523279587419,-0.0105176271348757,-0.0162347008238662,"Prefrontal"
